tag,source,score,wmape_weighted,peak_std_11_12,dec_mean,n_folds,xgb_params
optuna_081,optuna,33.43604190701747,32.518615388074316,0.9174265189431502,27.740869552942677,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.13115983853082974, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 4, ""subsample"": 0.9880690107238083, ""colsample_bytree"": 0.6020350882964158, ""reg_lambda"": 8.059325537613313, ""reg_alpha"": 0.15712620571707872, ""gamma"": 2.273091048464364}"
random_049,random,33.44402196083731,32.409299105114975,1.0347228557223367,29.06875973503269,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.016452411805725996, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 4, ""subsample"": 0.7935966896765526, ""colsample_bytree"": 0.9153312363059324, ""reg_lambda"": 0.013371493455694255, ""reg_alpha"": 0.0515821487184545, ""gamma"": 2.85655854691652}"
optuna_083,optuna,33.464813573123365,32.529418603861046,0.9353949692623218,29.9842347353056,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.12353176992778478, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 7, ""subsample"": 0.9350153872737155, ""colsample_bytree"": 0.6366368604869368, ""reg_lambda"": 5.35835085250599, ""reg_alpha"": 0.03596636225344741, ""gamma"": 2.0573870486550256}"
optuna_040,optuna,33.46488823532881,32.43390224331463,1.0309859920141782,29.976571631355895,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.03663441863014514, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 15, ""subsample"": 0.8999382766761693, ""colsample_bytree"": 0.9660198444437713, ""reg_lambda"": 0.1751234097466469, ""reg_alpha"": 0.00045329954168761045, ""gamma"": 1.0285990115769028}"
optuna_019,optuna,33.47414611106998,32.70325456918359,0.7708915418863831,28.910759618198785,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.07218257167280559, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 9, ""subsample"": 0.844929985446596, ""colsample_bytree"": 0.6666201835929481, ""reg_lambda"": 0.010554346377726068, ""reg_alpha"": 0.3206871343883081, ""gamma"": 2.447189511928628}"
optuna_070,optuna,33.47525474476689,32.868657771554105,0.6065969732127914,28.12886242215361,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.06963290819219285, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 6, ""subsample"": 0.9024200776548925, ""colsample_bytree"": 0.6557002874550849, ""reg_lambda"": 0.028091464397431088, ""reg_alpha"": 0.4340501594923413, ""gamma"": 0.40305481877171323}"
optuna_018,optuna,33.48538681734791,32.55013756292049,0.9352492544274198,29.111429944628735,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.09553029539619906, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 13, ""subsample"": 0.6636044617205408, ""colsample_bytree"": 0.6637994451084877, ""reg_lambda"": 0.03355743859026336, ""reg_alpha"": 0.004051044519086591, ""gamma"": 2.3375574224066775}"
optuna_034,optuna,33.489531455329754,32.63150328335753,0.8580281719722208,28.68303948991629,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.02992264352431267, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 14, ""subsample"": 0.9565945050998347, ""colsample_bytree"": 0.7224816965276161, ""reg_lambda"": 0.016463222206357157, ""reg_alpha"": 0.021299336488930284, ""gamma"": 2.1760785579546646}"
optuna_050,optuna,33.4919405186307,32.45004242539792,1.0418980932327846,29.05772286741707,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.022038995755298735, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 14, ""subsample"": 0.9100630797103403, ""colsample_bytree"": 0.7778435492911525, ""reg_lambda"": 0.5524019281471032, ""reg_alpha"": 0.004959433394860169, ""gamma"": 0.665778703269402}"
random_075,random,33.50403298201372,32.34811302254085,1.1559199594728653,29.84333159399014,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.014589968293138298, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 11, ""subsample"": 0.7433821387917543, ""colsample_bytree"": 0.6982563518959295, ""reg_lambda"": 2.321435747348197, ""reg_alpha"": 0.00026961071422045496, ""gamma"": 0.991724460600307}"
optuna_025,optuna,33.51509317255638,32.35318195129391,1.1619112212624616,29.106685302222317,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.08705723756526987, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 14, ""subsample"": 0.6719488753731103, ""colsample_bytree"": 0.6033099061696577, ""reg_lambda"": 0.061821001175412955, ""reg_alpha"": 0.0035574644015075136, ""gamma"": 2.710391657268824}"
random_059,random,33.56261440655894,32.12936010725733,1.4332542993016184,28.6306528489641,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.011938906305486581, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 11, ""subsample"": 0.6811939812078327, ""colsample_bytree"": 0.9930274374172859, ""reg_lambda"": 0.017274563247831876, ""reg_alpha"": 0.03305097343578328, ""gamma"": 0.07107858871900163}"
optuna_064,optuna,33.56279654488213,32.335751109361745,1.227045435520385,29.348796995262806,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.07349846328740414, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 7, ""subsample"": 0.7339113547952547, ""colsample_bytree"": 0.676351961441708, ""reg_lambda"": 0.045196042283128256, ""reg_alpha"": 0.6043161990271105, ""gamma"": 2.2890565300666466}"
random_025,random,33.56854964571926,33.08712542432798,0.4814242213912791,29.580252545157077,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.04288102929442894, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 11, ""subsample"": 0.9494995623818279, ""colsample_bytree"": 0.9211677149916974, ""reg_lambda"": 0.13152201006368913, ""reg_alpha"": 0.21784209498027948, ""gamma"": 1.2936938473731128}"
random_015,random,33.58805681821621,32.81601116298133,0.7720456552348749,29.760991228362325,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.023615013866291557, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 4, ""subsample"": 0.9640593968341461, ""colsample_bytree"": 0.7401248535913232, ""reg_lambda"": 4.694524050455317, ""reg_alpha"": 4.937323225133877, ""gamma"": 2.3560389748623205}"
random_020,random,33.59588675335132,32.70216232021042,0.8937244331409055,29.74086991016682,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.04712087810200994, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 1, ""subsample"": 0.8146121004455084, ""colsample_bytree"": 0.9986641291927814, ""reg_lambda"": 3.071401534299527, ""reg_alpha"": 0.041915280434209806, ""gamma"": 0.027917950032077976}"
optuna_052,optuna,33.6108592456552,32.15919151328346,1.451667732371739,28.756939084641335,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.0819997915566677, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 10, ""subsample"": 0.8932751500810865, ""colsample_bytree"": 0.6217294411781525, ""reg_lambda"": 0.05181194384318023, ""reg_alpha"": 0.20675919970474296, ""gamma"": 1.6649693848043106}"
optuna_065,optuna,33.6243603776511,33.007525941702916,0.6168344359481851,29.917156995588762,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.04192468758011078, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 5, ""subsample"": 0.9274513390050236, ""colsample_bytree"": 0.632457473071609, ""reg_lambda"": 0.12446850981713753, ""reg_alpha"": 0.2608222919865344, ""gamma"": 2.468708297189226}"
random_070,random,33.64538950716741,32.50918854701852,1.1362009601488932,29.382183063342676,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.025449488045148277, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 9, ""subsample"": 0.7074580014231393, ""colsample_bytree"": 0.8278019917921747, ""reg_lambda"": 0.052797548036215794, ""reg_alpha"": 0.15545596306411175, ""gamma"": 0.013223006596446818}"
random_079,random,33.664722467087984,32.45598992286365,1.2087325442243304,30.417768347382996,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.01594445117426484, ""n_estimators"": 2900, ""max_depth"": 7, ""min_child_weight"": 12, ""subsample"": 0.6511250732647825, ""colsample_bytree"": 0.6503157718542525, ""reg_lambda"": 0.12985429109081004, ""reg_alpha"": 0.22613399617336674, ""gamma"": 2.6334937446719877}"
optuna_005,optuna,33.67421067497799,32.78080786656533,0.8934028084126596,29.667471069988416,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.013916438390377948, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 1, ""subsample"": 0.9637281608315128, ""colsample_bytree"": 0.7035119926400067, ""reg_lambda"": 0.10689751565977942, ""reg_alpha"": 0.12976941336928302, ""gamma"": 1.5602040635334324}"
optuna_012,optuna,33.68205713614445,32.369461140826175,1.3125959953182733,29.662678845496632,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.0184093484723109, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 10, ""subsample"": 0.7136679613485023, ""colsample_bytree"": 0.8006880321143565, ""reg_lambda"": 0.12918248186696304, ""reg_alpha"": 0.03020071237812924, ""gamma"": 1.7189050371804002}"
optuna_048,optuna,33.69222739063582,32.5139151312196,1.1783122594162247,29.480388247772737,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.0351094873711773, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 12, ""subsample"": 0.8191258171109853, ""colsample_bytree"": 0.8103196349897626, ""reg_lambda"": 2.6082331385962108, ""reg_alpha"": 0.014580135304875536, ""gamma"": 1.1780052693001681}"
optuna_041,optuna,33.71548715128961,32.57610387500652,1.1393832762830942,28.71326447517244,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.057830366577358835, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 15, ""subsample"": 0.8220603185612894, ""colsample_bytree"": 0.9973902309406489, ""reg_lambda"": 0.07864983680749876, ""reg_alpha"": 0.08464139414410349, ""gamma"": 0.8474862669211599}"
optuna_061,optuna,33.744506577548776,32.17665900689762,1.5678475706511537,28.997105438368305,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.10798234217314497, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 7, ""subsample"": 0.9274309416731583, ""colsample_bytree"": 0.6486427475791858, ""reg_lambda"": 0.041573044513323255, ""reg_alpha"": 1.3182011924202175, ""gamma"": 1.7330083404402357}"
optuna_021,optuna,33.77105403729888,32.045109629718425,1.7259444075804549,28.883996604460705,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.06751295312066213, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 9, ""subsample"": 0.840382258268001, ""colsample_bytree"": 0.6889105511176036, ""reg_lambda"": 0.011209480095630431, ""reg_alpha"": 0.4310689589928965, ""gamma"": 2.5503387715276156}"
optuna_020,optuna,33.7872898821621,32.81775028645162,0.9695395957104772,29.219076903842446,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.10621551699215012, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 13, ""subsample"": 0.7608872004100626, ""colsample_bytree"": 0.643246165921216, ""reg_lambda"": 0.29738724500868446, ""reg_alpha"": 0.03227196879426096, ""gamma"": 2.1838757132490225}"
optuna_049,optuna,33.79871872287198,32.86132151798857,0.937397204883412,29.782008844038867,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.04754706394655593, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 11, ""subsample"": 0.8517321549032927, ""colsample_bytree"": 0.9450895414822829, ""reg_lambda"": 0.11094465689107684, ""reg_alpha"": 0.003119993695026003, ""gamma"": 0.9348157055706952}"
optuna_074,optuna,33.8091385117515,32.64007010327944,1.1690684084720573,30.167080164366133,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.08171619889023055, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 9, ""subsample"": 0.9483577421197629, ""colsample_bytree"": 0.6043885593812967, ""reg_lambda"": 0.1781848437507658, ""reg_alpha"": 3.4957002334643708, ""gamma"": 2.4706482789827886}"
optuna_022,optuna,33.80936604807985,32.51897412721505,1.2903919208647996,28.541381797909015,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.0635346577916254, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 8, ""subsample"": 0.8410293014584487, ""colsample_bytree"": 0.6653364163479973, ""reg_lambda"": 0.02498167364616352, ""reg_alpha"": 0.532411997777625, ""gamma"": 2.953146784724774}"
optuna_073,optuna,33.81398114169932,33.35412665971839,0.4598544819809308,30.843077966844746,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.14714629277350869, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 7, ""subsample"": 0.9697812132026624, ""colsample_bytree"": 0.6136279504928281, ""reg_lambda"": 4.133371416373473, ""reg_alpha"": 2.7533701820664973, ""gamma"": 2.991261208175452}"
optuna_068,optuna,33.82218291999951,32.44299293452732,1.3791899854721925,29.718703470851494,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.06005191224191198, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 8, ""subsample"": 0.8054501964006324, ""colsample_bytree"": 0.6980401357544638, ""reg_lambda"": 0.013825993300799151, ""reg_alpha"": 1.8287229232708038, ""gamma"": 2.7086016061228677}"
optuna_067,optuna,33.829649283580316,32.40095579801663,1.4286934855636875,29.441967148735205,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.11853539010678413, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 13, ""subsample"": 0.8536242117736351, ""colsample_bytree"": 0.6648472262784761, ""reg_lambda"": 0.043520152321573004, ""reg_alpha"": 0.886154520278523, ""gamma"": 2.214396264938566}"
optuna_032,optuna,33.84372957909724,32.262321365716296,1.581408213380948,29.883662496752322,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.05384697304974024, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 10, ""subsample"": 0.8751304107697359, ""colsample_bytree"": 0.6838089705200933, ""reg_lambda"": 0.01650711460081558, ""reg_alpha"": 0.08973515290131107, ""gamma"": 2.7033061959947347}"
optuna_002,optuna,33.850192540728024,32.31333281008877,1.5368597306392575,30.11295084682415,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.02279379523765072, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 7, ""subsample"": 0.7164916560792167, ""colsample_bytree"": 0.8447411578889518, ""reg_lambda"": 0.09212515846231674, ""reg_alpha"": 0.0004523529917658781, ""gamma"": 1.099085529881075}"
random_018,random,33.871932708145685,32.26427271800723,1.6076599901384554,29.50014031206963,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.011370508576994488, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 12, ""subsample"": 0.6963104598362527, ""colsample_bytree"": 0.6750536364443369, ""reg_lambda"": 9.974272432104485, ""reg_alpha"": 0.1683910144810357, ""gamma"": 1.6642544660794334}"
optuna_080,optuna,33.873968003365675,32.81278021688082,1.0611877864848613,30.480970153033866,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.10136342578869961, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 3, ""subsample"": 0.9627783749511003, ""colsample_bytree"": 0.6728189198874727, ""reg_lambda"": 4.5133174000473755, ""reg_alpha"": 0.049156878766613635, ""gamma"": 1.613927980934034}"
random_078,random,33.87822814992852,32.89762729743823,0.9806008524902887,30.0549681390234,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.055693588629630926, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 1, ""subsample"": 0.8473618892969133, ""colsample_bytree"": 0.6728361413762393, ""reg_lambda"": 0.10635661173104581, ""reg_alpha"": 0.06785761525033378, ""gamma"": 1.7284496310604036}"
optuna_088,optuna,33.87997455945915,32.32082760239492,1.5591469570642282,29.24554181722428,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.10607720329893851, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 8, ""subsample"": 0.9630931316699048, ""colsample_bytree"": 0.6626471725840718, ""reg_lambda"": 2.4529699059005745, ""reg_alpha"": 1.1612774303501845, ""gamma"": 2.370252060915087}"
random_038,random,33.884831306541514,32.24420303961287,1.6406282669286423,29.55155358217635,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.03390718449632113, ""n_estimators"": 2900, ""max_depth"": 5, ""min_child_weight"": 15, ""subsample"": 0.7160777807848903, ""colsample_bytree"": 0.7664499712759782, ""reg_lambda"": 1.5066517714459147, ""reg_alpha"": 0.00030839860604274657, ""gamma"": 2.372849229348899}"
optuna_063,optuna,33.887458546568936,32.439572871824964,1.4478856747439754,28.91961074561789,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.06348095407606795, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 2, ""subsample"": 0.9835550516171223, ""colsample_bytree"": 0.6548613258623028, ""reg_lambda"": 0.018327515831250103, ""reg_alpha"": 0.10410113083062743, ""gamma"": 2.8632902032872285}"
random_072,random,33.933158982278414,32.229005821120786,1.7041531611576253,30.670335120489522,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.017124716659373988, ""n_estimators"": 2900, ""max_depth"": 8, ""min_child_weight"": 13, ""subsample"": 0.6786328959547053, ""colsample_bytree"": 0.9290523261165026, ""reg_lambda"": 0.1495378682771885, ""reg_alpha"": 0.0011572541044866057, ""gamma"": 1.821008970593252}"
random_005,random,33.93623670539005,32.64150771507547,1.2947289903145787,30.175439418452743,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.015143727243072284, ""n_estimators"": 2900, ""max_depth"": 6, ""min_child_weight"": 8, ""subsample"": 0.9648068344792708, ""colsample_bytree"": 0.8527260782141803, ""reg_lambda"": 0.04193604807348557, ""reg_alpha"": 0.00835269775262996, ""gamma"": 0.9102933055098664}"
optuna_006,optuna,33.96993166226883,32.66014263556475,1.3097890267040717,29.718425150715728,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.04395225692486303, ""n_estimators"": 2900, ""max_depth"": 4, ""min_child_weight"": 15, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""reg_lambda"": 0.9412083349710854, ""reg_alpha"": 1.6023850290194919, ""gamma"": 2.7656227050693505}"
random_061,random,33.975798910057655,32.82799107019487,1.1478078398627862,29.24913559597135,12,"{""objective"": ""reg:absoluteerror"", ""eval_metric"": ""mae"", ""random_state"": 42, ""n_jobs"": -1, ""tree_method"": ""hist"", ""learning_rate"": 0.07122432491761661, ""n_estimators"": 2900, ""max_depth"": 3, ""min_child_weight"": 1, ""subsample"": 0.9423816687883806, ""colsample_bytree"": 0.7503237471682968, ""reg_lambda"": 0.5295746569874168, ""reg_alpha"": 2.8763030650399255, ""gamma"": 2.185660028317049}"
